Region,Country,State,City,Month,Day,Year,AvgTemperature
Europe,Finland,,Helsinki,7,29,1995,72.3
Europe,Finland,,Helsinki,7,30,1995,70.2
Europe,Finland,,Helsinki,7,31,1995,66.1
Europe,Finland,,Helsinki,8,1,1995,62.8
Europe,Finland,,Helsinki,8,2,1995,64.7
Europe,Finland,,Helsinki,8,3,1995,65.2
Europe,Finland,,Helsinki,8,4,1995,63.1
Europe,Finland,,Helsinki,8,5,1995,60.0
Europe,Finland,,Helsinki,8,6,1995,64.6
Europe,Finland,,Helsinki,8,7,1995,61.0
Europe,Finland,,Helsinki,8,8,1995,54.5
Europe,Finland,,Helsinki,8,9,1995,56.1
Europe,Finland,,Helsinki,8,10,1995,57.6
Europe,Finland,,Helsinki,8,11,1995,57.7
Europe,Finland,,Helsinki,8,12,1995,61.5
Europe,Finland,,Helsinki,8,13,1995,58.8
Europe,Finland,,Helsinki,8,14,1995,60.1
Europe,Finland,,Helsinki,8,15,1995,62.5
Europe,Finland,,Helsinki,8,16,1995,64.0
Europe,Finland,,Helsinki,8,17,1995,69.6
Europe,Finland,,Helsinki,8,18,1995,70.5
Europe,Finland,,Helsinki,8,19,1995,64.9
Europe,Finland,,Helsinki,8,20,1995,58.7
Europe,Finland,,Helsinki,8,21,1995,57.7
Europe,Finland,,Helsinki,8,22,1995,63.3
Europe,Finland,,Helsinki,8,23,1995,66.4
Europe,Finland,,Helsinki,8,24,1995,64.6
Europe,Finland,,Helsinki,8,25,1995,62.8
Europe,Finland,,Helsinki,8,26,1995,59.5
Europe,Finland,,Helsinki,8,27,1995,55.0
Europe,Finland,,Helsinki,8,28,1995,56.1
Europe,Finland,,Helsinki,8,29,1995,52.9
Europe,Finland,,Helsinki,8,30,1995,58.5
Europe,Finland,,Helsinki,8,31,1995,59.0
Europe,Finland,,Helsinki,9,1,1995,57.6
Europe,Finland,,Helsinki,9,2,1995,58.2
Europe,Finland,,Helsinki,9,3,1995,66.3
Europe,Finland,,Helsinki,9,4,1995,61.6
Europe,Finland,,Helsinki,9,5,1995,62.3
Europe,Finland,,Helsinki,9,6,1995,60.9
Europe,Finland,,Helsinki,9,7,1995,58.5
Europe,Finland,,Helsinki,9,8,1995,57.0
Europe,Finland,,Helsinki,9,9,1995,51.7
Europe,Finland,,Helsinki,9,10,1995,50.4
Europe,Finland,,Helsinki,9,11,1995,51.1
Europe,Finland,,Helsinki,9,12,1995,50.2
Europe,Finland,,Helsinki,9,13,1995,49.3
Europe,Finland,,Helsinki,9,14,1995,50.1
Europe,Finland,,Helsinki,9,15,1995,47.9
Europe,Finland,,Helsinki,9,16,1995,45.7
Europe,Finland,,Helsinki,9,17,1995,46.0
Europe,Finland,,Helsinki,9,18,1995,47.2
Europe,Finland,,Helsinki,9,19,1995,45.9
Europe,Finland,,Helsinki,9,20,1995,45.5
Europe,Finland,,Helsinki,9,21,1995,46.3
Europe,Finland,,Helsinki,9,22,1995,48.7
Europe,Finland,,Helsinki,9,23,1995,50.9
Europe,Finland,,Helsinki,9,24,1995,50.6
Europe,Finland,,Helsinki,9,25,1995,54.4
Europe,Finland,,Helsinki,9,26,1995,52.6
Europe,Finland,,Helsinki,9,27,1995,47.9
Europe,Finland,,Helsinki,9,28,1995,45.3
Europe,Finland,,Helsinki,9,29,1995,46.3
Europe,Finland,,Helsinki,9,30,1995,46.3
Europe,Finland,,Helsinki,10,1,1995,45.4
Europe,Finland,,Helsinki,10,2,1995,43.6
Europe,Finland,,Helsinki,10,3,1995,50.8
Europe,Finland,,Helsinki,10,4,1995,53.2
Europe,Finland,,Helsinki,10,5,1995,52.6
Europe,Finland,,Helsinki,10,6,1995,51.4
Europe,Finland,,Helsinki,10,7,1995,50.6
Europe,Finland,,Helsinki,10,8,1995,52.0
Europe,Finland,,Helsinki,10,9,1995,53.6
Europe,Finland,,Helsinki,10,10,1995,52.8
Europe,Finland,,Helsinki,10,11,1995,51.7
Europe,Finland,,Helsinki,10,12,1995,47.6
Europe,Finland,,Helsinki,10,13,1995,51.0
Europe,Finland,,Helsinki,10,14,1995,43.9
Europe,Finland,,Helsinki,10,15,1995,39.7
Europe,Finland,,Helsinki,10,16,1995,47.8
Europe,Finland,,Helsinki,10,17,1995,52.9
Europe,Finland,,Helsinki,10,18,1995,50.7
Europe,Finland,,Helsinki,10,19,1995,47.1
Europe,Finland,,Helsinki,10,20,1995,42.0
Europe,Finland,,Helsinki,10,21,1995,36.4
Europe,Finland,,Helsinki,10,22,1995,34.4
Europe,Finland,,Helsinki,10,23,1995,46.1
Europe,Finland,,Helsinki,10,24,1995,47.3
Europe,Finland,,Helsinki,10,25,1995,47.5
Europe,Finland,,Helsinki,10,26,1995,48.7
Europe,Finland,,Helsinki,10,27,1995,49.0
Europe,Finland,,Helsinki,10,28,1995,47.2
Europe,Finland,,Helsinki,10,29,1995,38.4
Europe,Finland,,Helsinki,10,30,1995,37.6
Europe,Finland,,Helsinki,10,31,1995,26.7
Europe,Finland,,Helsinki,11,1,1995,22.2
Europe,Finland,,Helsinki,11,2,1995,23.2
Europe,Finland,,Helsinki,11,3,1995,24.8
Europe,Finland,,Helsinki,11,4,1995,25.4
Europe,Finland,,Helsinki,11,5,1995,26.8
Europe,Finland,,Helsinki,11,6,1995,33.6
Europe,Finland,,Helsinki,11,7,1995,27.4
Europe,Finland,,Helsinki,11,8,1995,23.5
Europe,Finland,,Helsinki,11,9,1995,33.7
Europe,Finland,,Helsinki,11,10,1995,36.0
Europe,Finland,,Helsinki,11,11,1995,30.8
Europe,Finland,,Helsinki,11,12,1995,26.7
Europe,Finland,,Helsinki,11,13,1995,36.8
Europe,Finland,,Helsinki,11,14,1995,35.2
Europe,Finland,,Helsinki,11,15,1995,36.0
Europe,Finland,,Helsinki,11,16,1995,28.2
Europe,Finland,,Helsinki,11,17,1995,23.0
Europe,Finland,,Helsinki,11,18,1995,23.8
Europe,Finland,,Helsinki,11,19,1995,18.6
Europe,Finland,,Helsinki,11,20,1995,18.1
Europe,Finland,,Helsinki,11,21,1995,28.6
Europe,Finland,,Helsinki,11,22,1995,34.1
Europe,Finland,,Helsinki,11,23,1995,35.2
Europe,Finland,,Helsinki,11,24,1995,38.1
Europe,Finland,,Helsinki,11,25,1995,33.8
Europe,Finland,,Helsinki,11,26,1995,34.4
Europe,Finland,,Helsinki,11,27,1995,25.3
Europe,Finland,,Helsinki,11,28,1995,8.8
Europe,Finland,,Helsinki,11,29,1995,22.2
Europe,Finland,,Helsinki,11,30,1995,28.0
Europe,Finland,,Helsinki,12,1,1995,32.2
Europe,Finland,,Helsinki,12,2,1995,23.3
Europe,Finland,,Helsinki,12,3,1995,13.5
Europe,Finland,,Helsinki,12,4,1995,12.9
Europe,Finland,,Helsinki,12,5,1995,16.6
Europe,Finland,,Helsinki,12,6,1995,21.7
Europe,Finland,,Helsinki,12,7,1995,25.0
Europe,Finland,,Helsinki,12,8,1995,23.9
Europe,Finland,,Helsinki,12,9,1995,29.2
Europe,Finland,,Helsinki,12,10,1995,31.8
Europe,Finland,,Helsinki,12,11,1995,31.1
Europe,Finland,,Helsinki,12,12,1995,27.6
Europe,Finland,,Helsinki,12,13,1995,28.1
Europe,Finland,,Helsinki,12,14,1995,22.3
Europe,Finland,,Helsinki,12,15,1995,28.3
Europe,Finland,,Helsinki,12,16,1995,33.0
Europe,Finland,,Helsinki,12,17,1995,30.2
Europe,Finland,,Helsinki,12,18,1995,12.1
Europe,Finland,,Helsinki,12,19,1995,9.4
Europe,Finland,,Helsinki,12,20,1995,15.9
Europe,Finland,,Helsinki,12,21,1995,4.1
Europe,Finland,,Helsinki,12,22,1995,-0.9
Europe,Finland,,Helsinki,12,23,1995,13.4
Europe,Finland,,Helsinki,12,24,1995,-3.8
Europe,Finland,,Helsinki,12,25,1995,-1.9
Europe,Finland,,Helsinki,12,26,1995,5.0
Europe,Finland,,Helsinki,12,27,1995,2.3
Europe,Finland,,Helsinki,12,28,1995,2.4
Europe,Finland,,Helsinki,12,29,1995,10.7
Europe,Finland,,Helsinki,12,30,1995,24.6
Europe,Finland,,Helsinki,12,31,1995,22.7
Europe,Finland,,Helsinki,1,1,1996,20.9
Europe,Finland,,Helsinki,1,2,1996,21.9
Europe,Finland,,Helsinki,1,3,1996,15.1
Europe,Finland,,Helsinki,1,4,1996,13.6
Europe,Finland,,Helsinki,1,5,1996,20.0
Europe,Finland,,Helsinki,1,6,1996,20.2
Europe,Finland,,Helsinki,1,7,1996,22.8
Europe,Finland,,Helsinki,1,8,1996,19.8
Europe,Finland,,Helsinki,1,9,1996,24.0
Europe,Finland,,Helsinki,1,10,1996,23.3
Europe,Finland,,Helsinki,1,11,1996,25.5
Europe,Finland,,Helsinki,1,12,1996,22.8
Europe,Finland,,Helsinki,1,13,1996,27.6
Europe,Finland,,Helsinki,1,14,1996,31.1
Europe,Finland,,Helsinki,1,15,1996,32.0
Europe,Finland,,Helsinki,1,16,1996,31.3
Europe,Finland,,Helsinki,1,17,1996,30.3
Europe,Finland,,Helsinki,1,18,1996,27.3
Europe,Finland,,Helsinki,1,19,1996,25.2
Europe,Finland,,Helsinki,1,20,1996,22.5
Europe,Finland,,Helsinki,1,21,1996,22.0
Europe,Finland,,Helsinki,1,22,1996,21.4
Europe,Finland,,Helsinki,1,23,1996,21.4
Europe,Finland,,Helsinki,1,24,1996,11.4
Europe,Finland,,Helsinki,1,25,1996,4.3
Europe,Finland,,Helsinki,1,26,1996,3.4
Europe,Finland,,Helsinki,1,27,1996,-1.2
Europe,Finland,,Helsinki,1,28,1996,24.1
Europe,Finland,,Helsinki,1,29,1996,24.8
Europe,Finland,,Helsinki,1,30,1996,26.4
Europe,Finland,,Helsinki,1,31,1996,19.4
Europe,Finland,,Helsinki,2,1,1996,25.4
Europe,Finland,,Helsinki,2,2,1996,11.2
Europe,Finland,,Helsinki,2,3,1996,8.8
Europe,Finland,,Helsinki,2,4,1996,12.1
Europe,Finland,,Helsinki,2,5,1996,10.5
Europe,Finland,,Helsinki,2,6,1996,5.7
Europe,Finland,,Helsinki,2,7,1996,8.9
Europe,Finland,,Helsinki,2,8,1996,11.3
Europe,Finland,,Helsinki,2,9,1996,-0.1
Europe,Finland,,Helsinki,2,10,1996,-5.0
Europe,Finland,,Helsinki,2,11,1996,-3.9
Europe,Finland,,Helsinki,2,12,1996,5.7
Europe,Finland,,Helsinki,2,13,1996,13.8
Europe,Finland,,Helsinki,2,14,1996,16.5
Europe,Finland,,Helsinki,2,15,1996,23.6
Europe,Finland,,Helsinki,2,16,1996,25.8
Europe,Finland,,Helsinki,2,17,1996,8.5
Europe,Finland,,Helsinki,2,18,1996,4.9
Europe,Finland,,Helsinki,2,19,1996,1.3
Europe,Finland,,Helsinki,2,20,1996,5.4
Europe,Finland,,Helsinki,2,21,1996,8.7
Europe,Finland,,Helsinki,2,22,1996,13.6
Europe,Finland,,Helsinki,2,23,1996,18.2
Europe,Finland,,Helsinki,2,24,1996,22.6
Europe,Finland,,Helsinki,2,25,1996,29.5
Europe,Finland,,Helsinki,2,26,1996,29.9
Europe,Finland,,Helsinki,2,27,1996,30.9
Europe,Finland,,Helsinki,2,28,1996,25.9
Europe,Finland,,Helsinki,2,29,1996,27.8
Europe,Finland,,Helsinki,3,1,1996,24.0
Europe,Finland,,Helsinki,3,2,1996,24.1
Europe,Finland,,Helsinki,3,3,1996,21.5
Europe,Finland,,Helsinki,3,4,1996,19.8
Europe,Finland,,Helsinki,3,5,1996,28.7
Europe,Finland,,Helsinki,3,6,1996,24.8
Europe,Finland,,Helsinki,3,7,1996,27.3
Europe,Finland,,Helsinki,3,8,1996,29.5
Europe,Finland,,Helsinki,3,9,1996,29.5
Europe,Finland,,Helsinki,3,10,1996,29.6
Europe,Finland,,Helsinki,3,11,1996,21.6
Europe,Finland,,Helsinki,3,12,1996,24.5
Europe,Finland,,Helsinki,3,13,1996,27.0
Europe,Finland,,Helsinki,3,14,1996,26.6
Europe,Finland,,Helsinki,3,15,1996,27.9
Europe,Finland,,Helsinki,3,16,1996,29.2
Europe,Finland,,Helsinki,3,17,1996,29.6
Europe,Finland,,Helsinki,3,18,1996,25.4
Europe,Finland,,Helsinki,3,19,1996,18.8
Europe,Finland,,Helsinki,3,20,1996,24.0
Europe,Finland,,Helsinki,3,21,1996,24.3
Europe,Finland,,Helsinki,3,22,1996,25.3
Europe,Finland,,Helsinki,3,23,1996,25.8
Europe,Finland,,Helsinki,3,24,1996,26.4
Europe,Finland,,Helsinki,3,25,1996,26.1
Europe,Finland,,Helsinki,3,26,1996,29.5
Europe,Finland,,Helsinki,3,27,1996,28.7
Europe,Finland,,Helsinki,3,28,1996,24.7
Europe,Finland,,Helsinki,3,29,1996,31.7
Europe,Finland,,Helsinki,3,30,1996,28.5
Europe,Finland,,Helsinki,3,31,1996,28.3
Europe,Finland,,Helsinki,4,1,1996,31.3
Europe,Finland,,Helsinki,4,2,1996,32.0
Europe,Finland,,Helsinki,4,3,1996,31.6
Europe,Finland,,Helsinki,4,4,1996,31.1
Europe,Finland,,Helsinki,4,5,1996,31.8
Europe,Finland,,Helsinki,4,6,1996,36.6
Europe,Finland,,Helsinki,4,7,1996,38.8
Europe,Finland,,Helsinki,4,8,1996,40.0
Europe,Finland,,Helsinki,4,9,1996,42.9
Europe,Finland,,Helsinki,4,10,1996,34.0
Europe,Finland,,Helsinki,4,11,1996,30.1
Europe,Finland,,Helsinki,4,12,1996,31.9
Europe,Finland,,Helsinki,4,13,1996,34.3
Europe,Finland,,Helsinki,4,14,1996,37.8
Europe,Finland,,Helsinki,4,15,1996,39.9
Europe,Finland,,Helsinki,4,16,1996,37.9
Europe,Finland,,Helsinki,4,17,1996,38.0
Europe,Finland,,Helsinki,4,18,1996,37.8
Europe,Finland,,Helsinki,4,19,1996,44.4
Europe,Finland,,Helsinki,4,20,1996,46.4
Europe,Finland,,Helsinki,4,21,1996,46.5
Europe,Finland,,Helsinki,4,22,1996,51.9
Europe,Finland,,Helsinki,4,23,1996,47.2
Europe,Finland,,Helsinki,4,24,1996,37.2
Europe,Finland,,Helsinki,4,25,1996,31.1
Europe,Finland,,Helsinki,4,26,1996,33.9
Europe,Finland,,Helsinki,4,27,1996,37.2
Europe,Finland,,Helsinki,4,28,1996,40.5
Europe,Finland,,Helsinki,4,29,1996,41.0
Europe,Finland,,Helsinki,4,30,1996,40.9
Europe,Finland,,Helsinki,5,1,1996,40.7
Europe,Finland,,Helsinki,5,2,1996,47.9
Europe,Finland,,Helsinki,5,3,1996,48.6
Europe,Finland,,Helsinki,5,4,1996,56.2
Europe,Finland,,Helsinki,5,5,1996,48.1
Europe,Finland,,Helsinki,5,6,1996,39.6
Europe,Finland,,Helsinki,5,7,1996,40.5
Europe,Finland,,Helsinki,5,8,1996,42.0
Europe,Finland,,Helsinki,5,9,1996,46.4
Europe,Finland,,Helsinki,5,10,1996,44.7
Europe,Finland,,Helsinki,5,11,1996,50.6
Europe,Finland,,Helsinki,5,12,1996,62.3
Europe,Finland,,Helsinki,5,13,1996,62.8
Europe,Finland,,Helsinki,5,14,1996,62.8
Europe,Finland,,Helsinki,5,15,1996,41.6
Europe,Finland,,Helsinki,5,16,1996,36.7
Europe,Finland,,Helsinki,5,17,1996,40.8
Europe,Finland,,Helsinki,5,18,1996,42.0
Europe,Finland,,Helsinki,5,19,1996,40.9
Europe,Finland,,Helsinki,5,20,1996,45.1
Europe,Finland,,Helsinki,5,21,1996,49.8
Europe,Finland,,Helsinki,5,22,1996,52.3
Europe,Finland,,Helsinki,5,23,1996,55.4
Europe,Finland,,Helsinki,5,24,1996,53.7
Europe,Finland,,Helsinki,5,25,1996,49.2
Europe,Finland,,Helsinki,5,26,1996,52.4
Europe,Finland,,Helsinki,5,27,1996,51.2
Europe,Finland,,Helsinki,5,28,1996,48.8
Europe,Finland,,Helsinki,5,29,1996,49.6
Europe,Finland,,Helsinki,5,30,1996,49.2
Europe,Finland,,Helsinki,5,31,1996,56.3
Europe,Finland,,Helsinki,6,1,1996,55.3
Europe,Finland,,Helsinki,6,2,1996,53.9
Europe,Finland,,Helsinki,6,3,1996,52.3
Europe,Finland,,Helsinki,6,4,1996,58.9
Europe,Finland,,Helsinki,6,5,1996,58.9
Europe,Finland,,Helsinki,6,6,1996,55.7
Europe,Finland,,Helsinki,6,7,1996,58.1
Europe,Finland,,Helsinki,6,8,1996,58.8
Europe,Finland,,Helsinki,6,9,1996,64.1
Europe,Finland,,Helsinki,6,10,1996,65.4
Europe,Finland,,Helsinki,6,11,1996,64.4
Europe,Finland,,Helsinki,6,12,1996,59.8
Europe,Finland,,Helsinki,6,13,1996,54.0
Europe,Finland,,Helsinki,6,14,1996,51.4
Europe,Finland,,Helsinki,6,15,1996,56.9
Europe,Finland,,Helsinki,6,16,1996,52.7
Europe,Finland,,Helsinki,6,17,1996,53.0
Europe,Finland,,Helsinki,6,18,1996,52.8
Europe,Finland,,Helsinki,6,19,1996,54.4
