Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Sydney,2,18,1995,61.1
Australia/South Pacific,Australia,,Sydney,2,19,1995,61.9
Australia/South Pacific,Australia,,Sydney,2,20,1995,63.7
Australia/South Pacific,Australia,,Sydney,2,21,1995,71.5
Australia/South Pacific,Australia,,Sydney,2,22,1995,61.1
Australia/South Pacific,Australia,,Sydney,2,23,1995,65.6
Australia/South Pacific,Australia,,Sydney,2,24,1995,83.3
Australia/South Pacific,Australia,,Sydney,2,25,1995,83.5
Australia/South Pacific,Australia,,Sydney,2,26,1995,69.3
Australia/South Pacific,Australia,,Sydney,2,27,1995,67.9
Australia/South Pacific,Australia,,Sydney,2,28,1995,63.8
Australia/South Pacific,Australia,,Sydney,3,1,1995,66.3
Australia/South Pacific,Australia,,Sydney,3,2,1995,65.8
Australia/South Pacific,Australia,,Sydney,3,3,1995,70.6
Australia/South Pacific,Australia,,Sydney,3,4,1995,70.1
Australia/South Pacific,Australia,,Sydney,3,5,1995,72.3
Australia/South Pacific,Australia,,Sydney,3,6,1995,72.0
Australia/South Pacific,Australia,,Sydney,3,7,1995,77.0
Australia/South Pacific,Australia,,Sydney,3,8,1995,65.4
Australia/South Pacific,Australia,,Sydney,3,9,1995,60.4
Australia/South Pacific,Australia,,Sydney,3,10,1995,60.3
Australia/South Pacific,Australia,,Sydney,3,11,1995,69.1
Australia/South Pacific,Australia,,Sydney,3,12,1995,54.5
Australia/South Pacific,Australia,,Sydney,3,13,1995,60.2
Australia/South Pacific,Australia,,Sydney,3,14,1995,60.7
Australia/South Pacific,Australia,,Sydney,3,15,1995,53.5
Australia/South Pacific,Australia,,Sydney,3,16,1995,61.7
Australia/South Pacific,Australia,,Sydney,3,17,1995,62.8
Australia/South Pacific,Australia,,Sydney,3,18,1995,58.0
Australia/South Pacific,Australia,,Sydney,3,19,1995,57.6
Australia/South Pacific,Australia,,Sydney,3,20,1995,63.1
Australia/South Pacific,Australia,,Sydney,3,21,1995,64.5
Australia/South Pacific,Australia,,Sydney,3,22,1995,62.1
Australia/South Pacific,Australia,,Sydney,3,23,1995,60.3
Australia/South Pacific,Australia,,Sydney,3,24,1995,53.0
Australia/South Pacific,Australia,,Sydney,3,25,1995,52.2
Australia/South Pacific,Australia,,Sydney,3,26,1995,57.6
Australia/South Pacific,Australia,,Sydney,3,27,1995,56.2
Australia/South Pacific,Australia,,Sydney,3,28,1995,56.1
Australia/South Pacific,Australia,,Sydney,3,29,1995,57.2
Australia/South Pacific,Australia,,Sydney,3,30,1995,54.7
Australia/South Pacific,Australia,,Sydney,3,31,1995,49.8
Australia/South Pacific,Australia,,Sydney,4,1,1995,55.4
Australia/South Pacific,Australia,,Sydney,4,2,1995,52.5
Australia/South Pacific,Australia,,Sydney,4,3,1995,58.9
Australia/South Pacific,Australia,,Sydney,4,4,1995,60.0
Australia/South Pacific,Australia,,Sydney,4,5,1995,50.7
Australia/South Pacific,Australia,,Sydney,4,6,1995,49.7
Australia/South Pacific,Australia,,Sydney,4,7,1995,48.8
Australia/South Pacific,Australia,,Sydney,4,8,1995,52.6
Australia/South Pacific,Australia,,Sydney,4,9,1995,51.3
Australia/South Pacific,Australia,,Sydney,4,10,1995,52.2
Australia/South Pacific,Australia,,Sydney,4,11,1995,54.5
Australia/South Pacific,Australia,,Sydney,4,12,1995,54.0
Australia/South Pacific,Australia,,Sydney,4,13,1995,55.6
Australia/South Pacific,Australia,,Sydney,4,14,1995,59.4
Australia/South Pacific,Australia,,Sydney,4,15,1995,64.1
Australia/South Pacific,Australia,,Sydney,4,16,1995,51.7
Australia/South Pacific,Australia,,Sydney,4,17,1995,52.9
Australia/South Pacific,Australia,,Sydney,4,18,1995,53.9
Australia/South Pacific,Australia,,Sydney,4,19,1995,53.6
Australia/South Pacific,Australia,,Sydney,4,20,1995,55.0
Australia/South Pacific,Australia,,Sydney,4,21,1995,53.1
Australia/South Pacific,Australia,,Sydney,4,22,1995,57.2
Australia/South Pacific,Australia,,Sydney,4,23,1995,56.4
Australia/South Pacific,Australia,,Sydney,4,24,1995,48.7
Australia/South Pacific,Australia,,Sydney,4,25,1995,58.2
Australia/South Pacific,Australia,,Sydney,4,26,1995,49.1
Australia/South Pacific,Australia,,Sydney,4,27,1995,49.2
Australia/South Pacific,Australia,,Sydney,4,28,1995,58.3
Australia/South Pacific,Australia,,Sydney,4,29,1995,67.3
Australia/South Pacific,Australia,,Sydney,4,30,1995,58.2
Australia/South Pacific,Australia,,Sydney,5,1,1995,55.5
Australia/South Pacific,Australia,,Sydney,5,2,1995,53.5
Australia/South Pacific,Australia,,Sydney,5,3,1995,49.5
Australia/South Pacific,Australia,,Sydney,5,4,1995,51.2
Australia/South Pacific,Australia,,Sydney,5,5,1995,50.9
Australia/South Pacific,Australia,,Sydney,5,6,1995,53.7
Australia/South Pacific,Australia,,Sydney,5,7,1995,50.2
Australia/South Pacific,Australia,,Sydney,5,8,1995,54.0
Australia/South Pacific,Australia,,Sydney,5,9,1995,56.7
Australia/South Pacific,Australia,,Sydney,5,10,1995,59.2
Australia/South Pacific,Australia,,Sydney,5,11,1995,64.4
Australia/South Pacific,Australia,,Sydney,5,12,1995,66.4
Australia/South Pacific,Australia,,Sydney,5,13,1995,58.3
Australia/South Pacific,Australia,,Sydney,5,14,1995,49.8
Australia/South Pacific,Australia,,Sydney,5,15,1995,54.9
Australia/South Pacific,Australia,,Sydney,5,16,1995,53.6
Australia/South Pacific,Australia,,Sydney,5,17,1995,52.2
Australia/South Pacific,Australia,,Sydney,5,18,1995,49.7
Australia/South Pacific,Australia,,Sydney,5,19,1995,52.5
Australia/South Pacific,Australia,,Sydney,5,20,1995,51.5
Australia/South Pacific,Australia,,Sydney,5,21,1995,51.9
Australia/South Pacific,Australia,,Sydney,5,22,1995,53.2
Australia/South Pacific,Australia,,Sydney,5,23,1995,52.2
Australia/South Pacific,Australia,,Sydney,5,24,1995,55.0
Australia/South Pacific,Australia,,Sydney,5,25,1995,52.0
Australia/South Pacific,Australia,,Sydney,5,26,1995,47.5
Australia/South Pacific,Australia,,Sydney,5,27,1995,52.9
Australia/South Pacific,Australia,,Sydney,5,28,1995,48.7
Australia/South Pacific,Australia,,Sydney,5,29,1995,48.6
Australia/South Pacific,Australia,,Sydney,5,30,1995,47.7
Australia/South Pacific,Australia,,Sydney,5,31,1995,50.2
Australia/South Pacific,Australia,,Sydney,6,1,1995,49.1
Australia/South Pacific,Australia,,Sydney,6,2,1995,49.5
Australia/South Pacific,Australia,,Sydney,6,3,1995,45.9
Australia/South Pacific,Australia,,Sydney,6,4,1995,45.7
Australia/South Pacific,Australia,,Sydney,6,5,1995,54.5
Australia/South Pacific,Australia,,Sydney,6,6,1995,55.1
Australia/South Pacific,Australia,,Sydney,6,7,1995,61.4
Australia/South Pacific,Australia,,Sydney,6,8,1995,61.0
Australia/South Pacific,Australia,,Sydney,6,9,1995,60.7
Australia/South Pacific,Australia,,Sydney,6,10,1995,54.6
Australia/South Pacific,Australia,,Sydney,6,11,1995,51.4
Australia/South Pacific,Australia,,Sydney,6,12,1995,51.0
Australia/South Pacific,Australia,,Sydney,6,13,1995,48.9
Australia/South Pacific,Australia,,Sydney,6,14,1995,44.6
Australia/South Pacific,Australia,,Sydney,6,15,1995,48.8
Australia/South Pacific,Australia,,Sydney,6,16,1995,47.7
Australia/South Pacific,Australia,,Sydney,6,17,1995,45.6
Australia/South Pacific,Australia,,Sydney,6,18,1995,51.2
Australia/South Pacific,Australia,,Sydney,6,19,1995,49.5
Australia/South Pacific,Australia,,Sydney,6,20,1995,48.1
Australia/South Pacific,Australia,,Sydney,6,21,1995,42.1
Australia/South Pacific,Australia,,Sydney,6,22,1995,42.9
Australia/South Pacific,Australia,,Sydney,6,23,1995,49.5
Australia/South Pacific,Australia,,Sydney,6,24,1995,50.0
Australia/South Pacific,Australia,,Sydney,6,25,1995,51.3
Australia/South Pacific,Australia,,Sydney,6,26,1995,53.6
Australia/South Pacific,Australia,,Sydney,6,27,1995,49.2
Australia/South Pacific,Australia,,Sydney,6,28,1995,47.5
Australia/South Pacific,Australia,,Sydney,6,29,1995,47.1
Australia/South Pacific,Australia,,Sydney,6,30,1995,48.4
Australia/South Pacific,Australia,,Sydney,7,1,1995,47.0
Australia/South Pacific,Australia,,Sydney,7,2,1995,51.8
Australia/South Pacific,Australia,,Sydney,7,3,1995,44.7
Australia/South Pacific,Australia,,Sydney,7,4,1995,47.6
Australia/South Pacific,Australia,,Sydney,7,5,1995,48.3
Australia/South Pacific,Australia,,Sydney,7,6,1995,48.2
Australia/South Pacific,Australia,,Sydney,7,7,1995,46.9
Australia/South Pacific,Australia,,Sydney,7,8,1995,50.0
Australia/South Pacific,Australia,,Sydney,7,9,1995,43.2
Australia/South Pacific,Australia,,Sydney,7,10,1995,42.6
Australia/South Pacific,Australia,,Sydney,7,11,1995,48.5
Australia/South Pacific,Australia,,Sydney,7,12,1995,50.5
Australia/South Pacific,Australia,,Sydney,7,13,1995,50.5
Australia/South Pacific,Australia,,Sydney,7,14,1995,47.6
Australia/South Pacific,Australia,,Sydney,7,15,1995,50.5
Australia/South Pacific,Australia,,Sydney,7,16,1995,51.8
Australia/South Pacific,Australia,,Sydney,7,17,1995,48.1
Australia/South Pacific,Australia,,Sydney,7,18,1995,45.4
Australia/South Pacific,Australia,,Sydney,7,19,1995,46.5
Australia/South Pacific,Australia,,Sydney,7,20,1995,45.8
Australia/South Pacific,Australia,,Sydney,7,21,1995,46.0
Australia/South Pacific,Australia,,Sydney,7,22,1995,47.6
Australia/South Pacific,Australia,,Sydney,7,23,1995,48.7
Australia/South Pacific,Australia,,Sydney,7,24,1995,45.0
Australia/South Pacific,Australia,,Sydney,7,25,1995,45.0
Australia/South Pacific,Australia,,Sydney,7,26,1995,44.2
Australia/South Pacific,Australia,,Sydney,7,27,1995,47.8
Australia/South Pacific,Australia,,Sydney,7,28,1995,43.8
Australia/South Pacific,Australia,,Sydney,7,29,1995,45.2
Australia/South Pacific,Australia,,Sydney,7,30,1995,45.9
Australia/South Pacific,Australia,,Sydney,7,31,1995,44.8
Australia/South Pacific,Australia,,Sydney,8,1,1995,47.7
Australia/South Pacific,Australia,,Sydney,8,2,1995,41.2
Australia/South Pacific,Australia,,Sydney,8,3,1995,47.0
Australia/South Pacific,Australia,,Sydney,8,4,1995,46.7
Australia/South Pacific,Australia,,Sydney,8,5,1995,45.3
Australia/South Pacific,Australia,,Sydney,8,6,1995,44.6
Australia/South Pacific,Australia,,Sydney,8,7,1995,43.1
Australia/South Pacific,Australia,,Sydney,8,8,1995,44.3
Australia/South Pacific,Australia,,Sydney,8,9,1995,47.5
Australia/South Pacific,Australia,,Sydney,8,10,1995,45.9
Australia/South Pacific,Australia,,Sydney,8,11,1995,46.5
Australia/South Pacific,Australia,,Sydney,8,12,1995,49.3
Australia/South Pacific,Australia,,Sydney,8,13,1995,50.2
Australia/South Pacific,Australia,,Sydney,8,14,1995,51.9
Australia/South Pacific,Australia,,Sydney,8,15,1995,55.8
Australia/South Pacific,Australia,,Sydney,8,16,1995,60.3
Australia/South Pacific,Australia,,Sydney,8,17,1995,59.3
Australia/South Pacific,Australia,,Sydney,8,18,1995,55.5
Australia/South Pacific,Australia,,Sydney,8,19,1995,58.5
Australia/South Pacific,Australia,,Sydney,8,20,1995,60.6
Australia/South Pacific,Australia,,Sydney,8,21,1995,49.9
Australia/South Pacific,Australia,,Sydney,8,22,1995,55.4
Australia/South Pacific,Australia,,Sydney,8,23,1995,50.6
Australia/South Pacific,Australia,,Sydney,8,24,1995,60.8
Australia/South Pacific,Australia,,Sydney,8,25,1995,51.1
Australia/South Pacific,Australia,,Sydney,8,26,1995,54.1
Australia/South Pacific,Australia,,Sydney,8,27,1995,43.9
Australia/South Pacific,Australia,,Sydney,8,28,1995,47.5
Australia/South Pacific,Australia,,Sydney,8,29,1995,55.6
Australia/South Pacific,Australia,,Sydney,8,30,1995,49.2
Australia/South Pacific,Australia,,Sydney,8,31,1995,48.7
Australia/South Pacific,Australia,,Sydney,9,1,1995,48.1
Australia/South Pacific,Australia,,Sydney,9,2,1995,45.7
Australia/South Pacific,Australia,,Sydney,9,3,1995,52.7
Australia/South Pacific,Australia,,Sydney,9,4,1995,43.7
Australia/South Pacific,Australia,,Sydney,9,5,1995,39.5
Australia/South Pacific,Australia,,Sydney,9,6,1995,42.7
Australia/South Pacific,Australia,,Sydney,9,7,1995,45.3
Australia/South Pacific,Australia,,Sydney,9,8,1995,48.4
Australia/South Pacific,Australia,,Sydney,9,9,1995,44.5
Australia/South Pacific,Australia,,Sydney,9,10,1995,52.2
Australia/South Pacific,Australia,,Sydney,9,11,1995,50.8
Australia/South Pacific,Australia,,Sydney,9,12,1995,53.4
Australia/South Pacific,Australia,,Sydney,9,13,1995,58.4
Australia/South Pacific,Australia,,Sydney,9,14,1995,47.9
Australia/South Pacific,Australia,,Sydney,9,15,1995,47.2
Australia/South Pacific,Australia,,Sydney,9,16,1995,51.5
Australia/South Pacific,Australia,,Sydney,9,17,1995,47.0
Australia/South Pacific,Australia,,Sydney,9,18,1995,63.9
Australia/South Pacific,Australia,,Sydney,9,19,1995,56.9
Australia/South Pacific,Australia,,Sydney,9,20,1995,51.3
Australia/South Pacific,Australia,,Sydney,9,21,1995,54.3
Australia/South Pacific,Australia,,Sydney,9,22,1995,56.7
Australia/South Pacific,Australia,,Sydney,9,23,1995,51.1
Australia/South Pacific,Australia,,Sydney,9,24,1995,49.3
Australia/South Pacific,Australia,,Sydney,9,25,1995,47.3
Australia/South Pacific,Australia,,Sydney,9,26,1995,48.9
Australia/South Pacific,Australia,,Sydney,9,27,1995,53.3
Australia/South Pacific,Australia,,Sydney,9,28,1995,46.4
Australia/South Pacific,Australia,,Sydney,9,29,1995,56.2
Australia/South Pacific,Australia,,Sydney,9,30,1995,60.4
Australia/South Pacific,Australia,,Sydney,10,1,1995,59.0
Australia/South Pacific,Australia,,Sydney,10,2,1995,51.8
Australia/South Pacific,Australia,,Sydney,10,3,1995,46.6
Australia/South Pacific,Australia,,Sydney,10,4,1995,51.9
Australia/South Pacific,Australia,,Sydney,10,5,1995,54.4
Australia/South Pacific,Australia,,Sydney,10,6,1995,54.7
Australia/South Pacific,Australia,,Sydney,10,7,1995,50.1
Australia/South Pacific,Australia,,Sydney,10,8,1995,46.9
Australia/South Pacific,Australia,,Sydney,10,9,1995,59.0
Australia/South Pacific,Australia,,Sydney,10,10,1995,60.5
Australia/South Pacific,Australia,,Sydney,10,11,1995,52.3
Australia/South Pacific,Australia,,Sydney,10,12,1995,60.0
Australia/South Pacific,Australia,,Sydney,10,13,1995,49.9
Australia/South Pacific,Australia,,Sydney,10,14,1995,49.8
Australia/South Pacific,Australia,,Sydney,10,15,1995,47.3
Australia/South Pacific,Australia,,Sydney,10,16,1995,62.0
Australia/South Pacific,Australia,,Sydney,10,17,1995,59.1
Australia/South Pacific,Australia,,Sydney,10,18,1995,60.1
Australia/South Pacific,Australia,,Sydney,10,19,1995,57.1
Australia/South Pacific,Australia,,Sydney,10,20,1995,46.9
Australia/South Pacific,Australia,,Sydney,10,21,1995,52.1
Australia/South Pacific,Australia,,Sydney,10,22,1995,51.6
Australia/South Pacific,Australia,,Sydney,10,23,1995,50.3
Australia/South Pacific,Australia,,Sydney,10,24,1995,51.6
Australia/South Pacific,Australia,,Sydney,10,25,1995,53.1
Australia/South Pacific,Australia,,Sydney,10,26,1995,53.3
Australia/South Pacific,Australia,,Sydney,10,27,1995,51.8
Australia/South Pacific,Australia,,Sydney,10,28,1995,53.6
Australia/South Pacific,Australia,,Sydney,10,29,1995,52.8
Australia/South Pacific,Australia,,Sydney,10,30,1995,50.1
Australia/South Pacific,Australia,,Sydney,10,31,1995,57.0
Australia/South Pacific,Australia,,Sydney,11,1,1995,70.8
Australia/South Pacific,Australia,,Sydney,11,2,1995,61.3
Australia/South Pacific,Australia,,Sydney,11,3,1995,57.5
Australia/South Pacific,Australia,,Sydney,11,4,1995,58.4
Australia/South Pacific,Australia,,Sydney,11,5,1995,54.0
Australia/South Pacific,Australia,,Sydney,11,6,1995,53.2
Australia/South Pacific,Australia,,Sydney,11,7,1995,51.1
Australia/South Pacific,Australia,,Sydney,11,8,1995,60.1
Australia/South Pacific,Australia,,Sydney,11,9,1995,63.7
Australia/South Pacific,Australia,,Sydney,11,10,1995,57.7
Australia/South Pacific,Australia,,Sydney,11,11,1995,52.3
Australia/South Pacific,Australia,,Sydney,11,12,1995,56.3
Australia/South Pacific,Australia,,Sydney,11,13,1995,66.1
Australia/South Pacific,Australia,,Sydney,11,14,1995,58.7
Australia/South Pacific,Australia,,Sydney,11,15,1995,54.8
Australia/South Pacific,Australia,,Sydney,11,16,1995,60.0
Australia/South Pacific,Australia,,Sydney,11,17,1995,72.3
Australia/South Pacific,Australia,,Sydney,11,18,1995,53.5
Australia/South Pacific,Australia,,Sydney,11,19,1995,54.6
Australia/South Pacific,Australia,,Sydney,11,20,1995,60.1
Australia/South Pacific,Australia,,Sydney,11,21,1995,59.5
Australia/South Pacific,Australia,,Sydney,11,22,1995,53.4
Australia/South Pacific,Australia,,Sydney,11,23,1995,54.3
Australia/South Pacific,Australia,,Sydney,11,24,1995,51.7
Australia/South Pacific,Australia,,Sydney,11,25,1995,55.2
Australia/South Pacific,Australia,,Sydney,11,26,1995,66.0
Australia/South Pacific,Australia,,Sydney,11,27,1995,67.1
Australia/South Pacific,Australia,,Sydney,11,28,1995,62.1
Australia/South Pacific,Australia,,Sydney,11,29,1995,58.1
Australia/South Pacific,Australia,,Sydney,11,30,1995,59.9
Australia/South Pacific,Australia,,Sydney,12,1,1995,55.1
Australia/South Pacific,Australia,,Sydney,12,2,1995,61.9
Australia/South Pacific,Australia,,Sydney,12,3,1995,65.6
Australia/South Pacific,Australia,,Sydney,12,4,1995,51.6
Australia/South Pacific,Australia,,Sydney,12,5,1995,55.5
Australia/South Pacific,Australia,,Sydney,12,6,1995,53.0
Australia/South Pacific,Australia,,Sydney,12,7,1995,57.2
Australia/South Pacific,Australia,,Sydney,12,8,1995,66.7
Australia/South Pacific,Australia,,Sydney,12,9,1995,66.5
Australia/South Pacific,Australia,,Sydney,12,10,1995,52.7
Australia/South Pacific,Australia,,Sydney,12,11,1995,47.6
Australia/South Pacific,Australia,,Sydney,12,12,1995,51.1
Australia/South Pacific,Australia,,Sydney,12,13,1995,60.8
Australia/South Pacific,Australia,,Sydney,12,14,1995,58.7
Australia/South Pacific,Australia,,Sydney,12,15,1995,64.5
Australia/South Pacific,Australia,,Sydney,12,16,1995,55.9
Australia/South Pacific,Australia,,Sydney,12,17,1995,67.2
Australia/South Pacific,Australia,,Sydney,12,18,1995,55.1
Australia/South Pacific,Australia,,Sydney,12,19,1995,54.2
Australia/South Pacific,Australia,,Sydney,12,20,1995,52.9
Australia/South Pacific,Australia,,Sydney,12,21,1995,53.4
Australia/South Pacific,Australia,,Sydney,12,22,1995,54.7
Australia/South Pacific,Australia,,Sydney,12,23,1995,54.1
Australia/South Pacific,Australia,,Sydney,12,24,1995,55.2
Australia/South Pacific,Australia,,Sydney,12,25,1995,57.8
Australia/South Pacific,Australia,,Sydney,12,26,1995,57.3
Australia/South Pacific,Australia,,Sydney,12,27,1995,58.5
Australia/South Pacific,Australia,,Sydney,12,28,1995,58.4
Australia/South Pacific,Australia,,Sydney,12,29,1995,59.9
Australia/South Pacific,Australia,,Sydney,12,30,1995,61.7
Australia/South Pacific,Australia,,Sydney,12,31,1995,64.3
Australia/South Pacific,Australia,,Sydney,1,1,1996,57.9
Australia/South Pacific,Australia,,Sydney,1,2,1996,55.3
Australia/South Pacific,Australia,,Sydney,1,3,1996,59.8
Australia/South Pacific,Australia,,Sydney,1,4,1996,61.5
Australia/South Pacific,Australia,,Sydney,1,5,1996,65.9
Australia/South Pacific,Australia,,Sydney,1,6,1996,67.8
Australia/South Pacific,Australia,,Sydney,1,7,1996,64.1
Australia/South Pacific,Australia,,Sydney,1,8,1996,67.6
Australia/South Pacific,Australia,,Sydney,1,9,1996,65.5
Australia/South Pacific,Australia,,Sydney,1,10,1996,65.5
Australia/South Pacific,Australia,,Sydney,1,11,1996,66.3
Australia/South Pacific,Australia,,Sydney,1,12,1996,64.7
Australia/South Pacific,Australia,,Sydney,1,13,1996,66.1
Australia/South Pacific,Australia,,Sydney,1,14,1996,84.4
Australia/South Pacific,Australia,,Sydney,1,15,1996,62.6
Australia/South Pacific,Australia,,Sydney,1,16,1996,59.8
Australia/South Pacific,Australia,,Sydney,1,17,1996,63.3
Australia/South Pacific,Australia,,Sydney,1,18,1996,67.2
Australia/South Pacific,Australia,,Sydney,1,19,1996,77.9
Australia/South Pacific,Australia,,Sydney,1,20,1996,56.1
Australia/South Pacific,Australia,,Sydney,1,21,1996,60.0
Australia/South Pacific,Australia,,Sydney,1,22,1996,56.9
Australia/South Pacific,Australia,,Sydney,1,23,1996,73.1
Australia/South Pacific,Australia,,Sydney,1,24,1996,56.7
Australia/South Pacific,Australia,,Sydney,1,25,1996,59.8
Australia/South Pacific,Australia,,Sydney,1,26,1996,62.3
Australia/South Pacific,Australia,,Sydney,1,27,1996,63.2
Australia/South Pacific,Australia,,Sydney,1,28,1996,64.9
Australia/South Pacific,Australia,,Sydney,1,29,1996,59.3
Australia/South Pacific,Australia,,Sydney,1,30,1996,73.4
Australia/South Pacific,Australia,,Sydney,1,31,1996,65.9
Australia/South Pacific,Australia,,Sydney,2,1,1996,59.9
Australia/South Pacific,Australia,,Sydney,2,2,1996,58.1
Australia/South Pacific,Australia,,Sydney,2,3,1996,58.4
Australia/South Pacific,Australia,,Sydney,2,4,1996,65.3
Australia/South Pacific,Australia,,Sydney,2,5,1996,64.6
Australia/South Pacific,Australia,,Sydney,2,6,1996,63.3
Australia/South Pacific,Australia,,Sydney,2,7,1996,74.0
Australia/South Pacific,Australia,,Sydney,2,8,1996,53.4
Australia/South Pacific,Australia,,Sydney,2,9,1996,54.3
Australia/South Pacific,Australia,,Sydney,2,10,1996,57.6
Australia/South Pacific,Australia,,Sydney,2,11,1996,55.8
Australia/South Pacific,Australia,,Sydney,2,12,1996,55.9
Australia/South Pacific,Australia,,Sydney,2,13,1996,59.2
Australia/South Pacific,Australia,,Sydney,2,14,1996,62.3
Australia/South Pacific,Australia,,Sydney,2,15,1996,62.3
Australia/South Pacific,Australia,,Sydney,2,16,1996,64.7
Australia/South Pacific,Australia,,Sydney,2,17,1996,65.1
Australia/South Pacific,Australia,,Sydney,2,18,1996,61.2
Australia/South Pacific,Australia,,Sydney,2,19,1996,62.1
Australia/South Pacific,Australia,,Sydney,2,20,1996,65.5
Australia/South Pacific,Australia,,Sydney,2,21,1996,67.9
Australia/South Pacific,Australia,,Sydney,2,22,1996,69.9
Australia/South Pacific,Australia,,Sydney,2,23,1996,69.9
Australia/South Pacific,Australia,,Sydney,2,24,1996,69.2
Australia/South Pacific,Australia,,Sydney,2,25,1996,74.8
Australia/South Pacific,Australia,,Sydney,2,26,1996,67.7
Australia/South Pacific,Australia,,Sydney,2,27,1996,57.0
Australia/South Pacific,Australia,,Sydney,2,28,1996,54.8
Australia/South Pacific,Australia,,Sydney,2,29,1996,57.9
Australia/South Pacific,Australia,,Sydney,3,1,1996,59.8
Australia/South Pacific,Australia,,Sydney,3,2,1996,56.5
Australia/South Pacific,Australia,,Sydney,3,3,1996,59.1
Australia/South Pacific,Australia,,Sydney,3,4,1996,60.3
Australia/South Pacific,Australia,,Sydney,3,5,1996,73.9
Australia/South Pacific,Australia,,Sydney,3,6,1996,64.0
Australia/South Pacific,Australia,,Sydney,3,7,1996,57.2
Australia/South Pacific,Australia,,Sydney,3,8,1996,57.5
Australia/South Pacific,Australia,,Sydney,3,9,1996,60.1
Australia/South Pacific,Australia,,Sydney,3,10,1996,65.7
Australia/South Pacific,Australia,,Sydney,3,11,1996,71.4
Australia/South Pacific,Australia,,Sydney,3,12,1996,74.2
Australia/South Pacific,Australia,,Sydney,3,13,1996,62.4
Australia/South Pacific,Australia,,Sydney,3,14,1996,57.9
Australia/South Pacific,Australia,,Sydney,3,15,1996,76.5
Australia/South Pacific,Australia,,Sydney,3,16,1996,59.0
Australia/South Pacific,Australia,,Sydney,3,17,1996,54.4
Australia/South Pacific,Australia,,Sydney,3,18,1996,55.6
Australia/South Pacific,Australia,,Sydney,3,19,1996,52.7
Australia/South Pacific,Australia,,Sydney,3,20,1996,56.1
Australia/South Pacific,Australia,,Sydney,3,21,1996,57.1
Australia/South Pacific,Australia,,Sydney,3,22,1996,52.8
Australia/South Pacific,Australia,,Sydney,3,23,1996,62.2
Australia/South Pacific,Australia,,Sydney,3,24,1996,68.1
